global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
24314.65441432375	42.51373545245224	1807.4177021210944	591202419.2879937	38621.363737286265	-44.763119103772624	1491609736.9277706	2003.7368318985336	23275.199563851034	24.48903141643314	599.7126597150491	541734914.7370914	23611.038372435054	23016.651081488384	1.23206	19.228048	0.06072129000000001	0.0310068	0.0624745441	0.0400422104	-0.1428707166	-0.09204939570000001	-0.1368812373	0.1473641486	0.0566909414	0.0810409628	0.0371392844	0.0033420202000000003	-0.1267434333	0.0189875852	-0.1298745169	0.0098640798	-0.031613969	0.0751192439	-0.0067938662	-0.0070705034	0.022994402200000003	0.12019693779999999	0.0767806085	0.0029554511	0.0821477564	0.0415292058	0.015275479	-0.032382113	-0.0971133434	-0.1362337843	-0.0336580478	-0.020735465	-0.0378267697	0.1038198055	0.0225962956	-0.2076034308	0.0793807476	-0.0585515874	0.0029611264000000003	-0.10295823429999999	0.0379251747	0.0050683052000000004	0.0760117329	-0.0413004532	0.0385646575	0.119495293	0.10406526990000001	-0.0089331051	0.1465636502	0.181962008	-0.136230406	0.031195205	-0.0784156441	-0.0895260775	0.0565918229	0.021851643599999998	-0.0569607555	-0.1326288038	-0.0027509242999999997	0.010748758	0.028933327400000007	-0.0794358991	-0.010425977900000001	0.0757665737	0.1446418466	0.0676198645	0.030188862200000006	-0.0997471234	-0.047052999400000003	-0.0145480507	0.032882390299999995	0.0652314718	-0.0002401818	-0.1124309704	0.0641660061	0.10792848570000001	0.0210130437	0.0540975743	0.1614331408	-0.09996935779999999	0.0624609261	0.11719703990000001	-0.0644694948	0.00040405019999999994	-0.007349936	-0.08850603779999999	-0.0445580462	-0.0070396141	0.013966221499999999	-0.0326554322	0.0255371141	0.037039189900000005	-0.028172514500000002	0.1982706064	0.1312340034	0.1297221817	0.0186451921	-0.0921856892	-0.13811434820000001	0.12712838210000002	0.0160666636	-0.1188972501	-0.047105074299999994	0.00896681	-0.0022565899999999997	8.040368157610001e-05	5.092198428099996e-06	-0.08181160000000001	0.023350399999999983	0.000545241180159999	0.0066931378945600025	-0.06817530000000001	0.013540299999999993	0.004647871530090001	0.00018333972408999977	0.00101772	0.00029306899999999986	8.588943876099991e-08	1.0357539984e-06	-0.00101662	0.00010884999999999996	1.0335162244e-06	1.1848322499999993e-08	0.00013266900000000005	-2.9560999999999946e-05	1.7601063561000013e-08	8.738527209999966e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24385.00671888669	70.3523045629372	4949.4467573162765	594628552.6801491	38812.92679005749	191.5630527712201	1506443286.010362	36696.40318702926	23310.899147282267	35.69958343123289	1274.4602571635585	543398019.0547651	23655.732906626505	23642.252723817906	1.295389	20.216394	0.074453529	0.0387212	0.056504948799999996	0.0707078866	0.1006557526	-0.0986171824	0.0201794749	0.1668182194	-0.0551393115	-0.1086669583	-0.09297783960000001	-0.0566597853	-0.0089418591	0.0027779398	-0.0534870679	0.044687522199999996	-0.1798444509	0.007639324100000002	0.052725815499999995	-0.1503962651	0.1868088685	0.17410860890000002	-0.0532256687	-0.015297443899999999	0.1023074058	-0.11110593349999999	-0.050602406600000004	-0.01969219	-0.0052015496999999996	-0.048001742400000005	-0.0785370578	0.08257373559999999	-0.0003377766	-0.0623068462	0.0523211579	0.0344974331	-0.0290511998	0.0483370787	0.082070848	0.0079638962	0.1019501349	-0.009804079200000001	-0.0147200152	-0.131084759	-0.1158719566	0.1987746514	-0.011829923999999999	-0.065928052	-0.0563064745	-0.1575032742	-0.1062064009	0.06967422570000001	-0.104189184	0.0109819978	-0.1032261179	-0.0093738053	-0.0577023229	-0.0505286705	0.1041123625	-0.1417302196	-0.0406716635	-0.0565624496	-0.1352850904	0.16659052300000002	0.1652870418	-0.023414998700000002	0.0218626823	-0.0045211401	0.0468333376	-0.1626320294	-0.0123113889	-0.041540133199999996	0.0358008597	0.0278613157	0.1321741708	-0.1079236312	-0.0172248999	0.0103193266	-0.021046722900000002	-0.04390923730000002	-0.0611304846	0.046759801399999995	-0.042391116799999996	-0.0191699034	0.0456724136	-0.112483418	-0.0721318259	0.2075727777	0.1375343952	-0.0717571566	-0.0691960922	-0.0176192674	0.0704398956	-0.1020920624	0.10596646119999999	-0.10315364460000001	0.14358178130000002	0.0011272225	0.0211415039	0.0191726305	0.0131578799	-0.12027846460000001	-0.0388722421	-0.000181519	-0.009148329	3.2949147361000006e-08	8.369192349224102e-05	-0.113396	-0.031584399999999985	0.0009975743233599991	0.012858652816000002	-0.08482789999999997	-0.016652599999999962	0.0071957726184099955	0.0002773090867599987	0.0007633139999999999	-0.0002544060000000001	6.472241283600005e-08	5.826482625959998e-07	-0.000966061	5.055899999999994e-05	9.332738557209999e-07	2.5562124809999932e-09	0.000169068	3.6398999999999954e-05	2.8583988624e-08	1.3248872009999961e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24382.21046512024	-2.7962537664498086	7.8190351263847395	594492187.1654189	38732.17887216244	-80.74791789504525	1500181680.1851866	6520.2262443849695	23312.68426620751	1.785118925243296	3.1866495772617798	543481247.6958792	23650.99767272214	23356.360769442428	1.163924	18.16469	0.07513269900000001	0.0346176	-0.0863080133	0.0973655323	-0.0045732272	-0.164734741	-0.0497602241	0.1507540822	0.030156117200000002	-0.123380155	0.033462918700000004	0.1416268347	-0.09846636199999999	0.034727768199999995	-0.0030482587	-0.08404780810000001	-0.1522439436	-0.0229191256	0.052208924299999994	0.0874565859	0.0640945855	0.1373241896	-0.0250033389	-0.013976338	-0.0292152176	0.0590130975	0.1441542519	-0.1200732188	0.11893378130000001	-0.0149396878	0.0142219499	-0.0995740361	0.055513581900000004	0.0537024693	-0.1227986643	0.0387683988	-0.015077611000000001	0.0929766217	0.0514563446	0.0241533671	0.1909188915	-0.0859537269	-0.020925666699999998	-0.1340987715	-0.0212509692	0.0015884198	0.1797511619	0.0017031792	0.081675722	-0.12190933849999999	-0.0984025717	0.1356402019	-0.11042750009999999	0.0218187569	0.0309125654	0.0609524584	-0.0786352748	-0.0022566717000000003	-0.0560534364	-0.1399534885	0.11495687980000001	-0.0064618043	0.0157187476	0.09805140609999999	0.10488950179999999	-0.0020388725	-0.0716865233	-0.001683466	0.0069432521	0.1148765309	0.0741934578	-0.0998733933	0.0809291818	-0.1081556811	-0.11365554650000001	-0.0310167723	0.1093249244	0.011399468700000002	-0.12960492769999998	-0.032632224	-0.035208902599999994	0.1086937349	-0.019784659	-0.0174005923	0.0771601148	-0.2022135195	-0.13349366210000002	-0.044847005599999996	0.1333017414	-0.1176783291	0.0145416225	-0.1517939231	0.1019632811	-0.0342463489	0.1099126869	-0.07755636889999999	-0.023483075099999997	-0.005937685799999999	-0.0266261819	0.0668539247	0.0102416434	-0.12138720970000001	-0.0304413259	0.00930653	0.009488049	8.661150064090001e-05	9.002307382640101e-05	-0.0898532	0.023542800000000003	0.0005542634318400001	0.00807359755024	-0.102545	-0.01771710000000004	0.010515477025000004	0.0003138956324100014	0.000961053	0.00019773900000000016	3.910071212100006e-08	9.23622868809e-07	-0.000810994	0.00015506700000000005	6.577112680359999e-07	2.4045774489000015e-08	0.000303957	0.000134889	9.2389857849e-08	1.8195042321000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24422.336404402828	40.12593928258866	1610.0910033099915	596450515.4498197	38535.113852446935	-197.0650197155046	1484954999.6210475	38834.62199547222	23366.67502496476	53.99075875724884	2915.0020311834423	546001501.722312	23703.61906767696	23546.40329742432	0.980211	15.297593	0.08274194100000003	0.0457756	-0.0870832328	0.1531043036	-0.0249713557	-0.0345339407	0.0624933983	0.0576036028	0.0655593062	-0.0348013928	0.046271928600000005	0.051920364100000005	0.2033095804	0.2070058717	0.1844951631	0.0218716002	-0.0765548219	-0.0250549067	0.0422805105	0.0663444418	-0.0418466459	0.19480718800000002	0.0014016942	-0.0047010066999999996	-0.0109134001	0.1013354858	-0.1324562766	-0.015170774199999999	0.053510126	-0.1562831317	0.1031818438	-0.003148935	0.1453797255	0.054238043	0.09750664630000001	0.013314796399999999	-0.1727029475	-0.012692613799999999	0.0488381934	-0.08405200689999999	-0.1307381874	0.0479524717	-0.0665003111	0.31781997230000003	0.056864961	0.1646346549	0.0119187628	-0.081719098	-0.07492876379999999	-0.005700573100000001	0.0551828505	0.0960934855	0.0099455255	0.0947881501	-0.0086947261	0.0103553493	0.0046201051	0.18506198059999998	0.015112800400000001	-0.0418576096	0.1062919566	0.0029033071000000004	-0.0055215561	0.021037905200000002	0.1945757887	-0.0076833940000000005	-0.0561359413	-0.0676859016	-0.16649797019999998	-0.016036229	-0.0910658156	-0.0422398957	-0.0831818875	-0.1603030118	0.0012136857000000002	-0.0810848374	0.0900188766	-0.1490403596	0.0684451948	0.0759764561	-0.0845588566	0.05689985	-0.0887110947	0.0257564768	-0.053531128899999995	0.21838269579999997	0.10548521150000001	0.105049361	-0.22368785300000002	-0.20192802489999997	-0.0663425468	0.0034942233	0.09897959560000001	-0.0351357286	-0.025637164599999998	-0.0886400426	0.0067362357999999995	0.0892893983	0.0670250525	0.0743955662	0.0073196059	-0.12222097380000001	-0.0218552877	-0.000190211	-0.009496741	3.6180224520999996e-08	9.018808962108101e-05	-0.128339	-0.03848580000000002	0.0014811568016400009	0.016470898921000003	-0.117499	-0.014953999999999997	0.013806015001000002	0.00022362211599999984	0.0012685000000000005	0.0003074470000000005	9.452365780900034e-08	1.6090922500000013e-06	-0.0008957989999999999	-8.480499999999986e-05	8.024558484009999e-07	7.191888024999978e-09	0.000307813	3.855999999999998e-06	9.474884296900001e-08	1.4868735999999987e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24430.688428995385	8.352024592557427	69.75631479468407	596858537.1146488	38605.824550412726	70.71069796579104	1490409689.21725	5000.002806809325	23323.631708054327	-43.043316910432615	1852.7271306519349	543991796.0529572	23661.500419451244	23510.29750640993	1.151877	17.976679	0.13070556700000002	0.0946731	0.052114845800000004	0.21937781690000002	-0.07244618900000001	0.002917432	-0.0864356893	0.08323873679999999	0.041496435400000004	0.0198333016	0.014887598500000003	0.0024753211	0.1282199117	0.2441451445	0.071193598	-0.1106468774	0.0528894249	-0.0263460108	0.09239409050000001	-0.0531539684	0.1189551625	0.0045173023	-0.1497264494	0.1372475517	0.0852906287	0.09628569810000001	0.1195817518	-0.033621776400000004	0.1535429013	0.0828506993	-0.0839655528	-0.1412460726	0.16702282970000001	-0.0231101064	0.0280200186	-0.054453916799999995	-0.0317898802	-0.0580767271	-0.0406990615	-0.057658504699999995	-0.15122341179999998	-0.09108276039999999	0.0729826138	0.1099322641	-0.0138821776	0.09931015230000001	0.0991169733	-0.06642761429999999	-0.0965375367	0.0063261677	0.093487	-0.1264132242	-0.032412134599999996	-0.0310369213	-0.052920052300000006	-0.0241291355	-0.0061672306	0.0642494982	-0.0946863871	0.0013828244	-0.0317799783	0.0294703984	-0.1259062004	0.1299152253	0.0220305693	-0.1247026875	0.1280985546	-0.0150380783	0.0856003237	0.20005215899999998	-0.0638444947	-0.09064085179999999	0.1701527765	0.0184587698	-0.0949215763	-0.10242702449999999	0.15351149779999998	-0.0225750748	0.072807333	0.0221643459	0.0577258329	-0.0124006094	-0.07666063599999999	0.0976071412	-0.17201456739999998	0.016967233	0.026184759199999998	0.015311763999999999	-0.0596702162	-0.1210123278	0.0151616376	0.0485158242	-0.1460507079	-0.0593450604	-0.1045066614	0.0671011302	0.11544487460000001	0.0331199686	0.0658665359	-0.0206740571	0.0043934226	-0.12277786800000001	-0.0131578799	-0.000252128	-6.191700000000001e-05	6.3568528384e-08	3.8337148890000016e-09	-0.0362805	0.09205850000000003	0.008474767422250003	0.00131627468025	-0.117489	9.999999999996125e-06	0.013803665121000005	9.999999999992248e-11	0.000906196	-0.00036230400000000047	1.3126418841600035e-07	8.211911904160002e-07	-0.00112547	-0.00022967100000000009	1.2666827209e-06	5.274876824100004e-08	0.000487341	0.00017952799999999998	2.37501250281e-07	3.2230302783999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24424.28216458708	-6.406264408306015	41.040223669128416	596545559.2553664	38360.38989718455	-245.43465322817792	1471519513.0640182	60238.16900523595	23326.45794907189	2.8262410175630066	7.98763828935558	544123640.4498191	23665.79828807417	23760.369856179244	1.075693	16.787714	0.08254805700000001	0.055136800000000014	0.0724418134	0.1576458619	-0.0433903192	0.0661233343	-0.10975391599999999	0.011039384099999999	0.006790515	0.0905598733	0.0074019202	0.1714174295	0.2167725373	0.06577853139999999	0.0323234434	0.0047061069	-0.0422948388	0.048764225700000004	-0.0266708722	-0.058428406399999994	0.0314738183	0.0085612289	0.09946450849999999	0.0322603962	0.18685686199999998	0.0539563842	0.0625987764	0.059745638899999995	-0.1092444019	-0.0506587249	-0.19237024390000002	-0.10970045699999999	0.1934001293	-0.048754133399999997	-0.12208674900000001	-0.11700412460000001	0.0143344131	0.10570449960000004	0.1227264328	0.09875068869999999	0.1125056723	-0.0963620127	-0.0018945349	0.13900581310000001	-0.0223289898	-0.007007073199999999	0.1486196746	-0.011638612	-0.0217918521	0.0327592748	0.10690216849999999	-0.09436965630000001	-0.0827662466	0.013375987800000001	0.0643185027	-0.0200872046	0.0398446968	0.0309833838	0.0062610918	-0.0077198918999999986	-0.0304577637	-0.057015301399999996	-0.0088100756	0.055249758499999996	0.0593846275	0.1348879382	0.0839087078	-0.10812204519999999	0.0800396215	0.019209304099999998	-0.0177188298	0.20620778399999998	0.20406098690000002	-0.0491268959	0.0864035343	-0.08439916689999999	0.18534367100000002	0.08245281480000001	-0.0640397261	-0.049224702099999997	-0.06832927309999999	0.1673721687	0.0783774008	-0.0488947617	-0.0231308791	-0.0920731041	0.0476785477	-0.0755398265	0.014337234099999999	-0.1328855393	0.0500713822	-0.0218868048	-0.1582267173	-0.0350382832	-0.0947761455	0.0240495527	-0.0208607207	0.0293923349	0.0638351141	0.0250988636	0.0014647507000000001	-0.1230566308	-0.0043934226	-0.000211121	4.1007000000000016e-05	4.457207664099999e-08	1.6815740490000018e-09	-0.08559789999999999	-0.04931739999999999	0.0024322059427599988	0.007327000484409998	-0.117441	4.800000000000637e-05	0.013792388481	2.304000000000612e-09	0.00134408	0.000437884	1.9174239745600004e-07	1.8065510464000004e-06	-0.000900521	0.0002249489999999999	8.109380714409999e-07	5.0602052600999954e-08	0.000487341	0.0	2.37501250281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24421.59319278777	-2.6889717993108206	7.2305693374888715	596414214.0740179	38565.06222822081	204.67233103626492	1487264024.6665435	41890.763091818415	23293.589016486534	-32.86893258535565	1080.3667293006545	542591289.268982	23630.983198418682	24503.79453215561	1.465678	22.873997	0.08441212099999998	0.0360867	0.0434663508	0.0620904568	0.2032252941	0.12208897789999999	-0.0090067769	-0.06634232129999999	-0.1063765534	-0.034980858999999996	-0.06585397059999999	0.0531988466	0.20701926739999998	-0.033589709	-0.0519145979	0.0697668823	-0.017184053	0.1174030415	-0.015845613300000002	-0.0335136423	-0.1024771803	0.0023049152	-0.11352054269999999	0.0692477487	0.0379220056	0.1026563867	0.0188003386	-0.0132491413	-0.0767686906	-0.0643723586	-0.0774461307	0.2255931466	0.23656085850000005	0.1190193103	0.0819379263	-0.0210226799	-0.011031282	-0.0418866394	0.1401704299	-0.052954651299999995	-0.006956429	0.1108260389	0.04151362	-0.0010710024	-0.1514673493	0.0044534145	0.0801900129	0.086782834	0.1836934248	-0.049016773	0.136123851	0.0732964233	-0.0322001645	0.042054426799999996	-0.1133373591	0.0345320081	-0.0256912773	-0.0437180877	0.0900177592	0.0181563886	-0.0382307062	-0.1275057848	-0.029089560299999997	-0.08394105619999999	0.0333154499	-0.11620850560000001	0.0440432813	-0.0714668898	-0.10551063039999999	0.0682456773	0.031981659700000005	0.0062540513	-0.0689463728	0.0662278504	0.2528811362	-0.0506928422	0.201930995	-0.1768775109	0.0894611523	-0.020368651499999998	0.0541869304	0.1734272591	-0.013204140500000001	0.057767533499999996	0.0528799039	0.0709982356	0.028739952000000006	0.0322825746	0.1559339024	-0.0613563	0.1401091947	-0.2020677259	0.0619143611	0.013469650900000001	-0.189043546	-0.0309017341	0.013315611699999999	-0.0354709964	-0.012192016000000002	-0.0510934275	-0.0014647507000000001	-0.1230566308	0.0043934226	0.0141404	0.014351521	0.00019995091216	0.00020596615501344097	-0.0978415	-0.012243600000000007	0.00014990574096000018	0.00957295912225	-0.126041	-0.008600000000000009	0.015886333681000002	7.396000000000018e-05	0.00100295	-0.00034113000000000004	1.1636967690000005e-07	1.0059087025e-06	-0.00062529	0.00027523099999999997	3.909875841e-07	7.575210336100001e-08	0.00085532	0.0003679790000000001	7.315723024e-07	1.3540854444100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24410.930146615483	-10.663046172285249	113.7005536722871	595893510.6229408	38510.15213185436	-54.91009636645322	1483031817.218567	3015.1186829731787	23313.171852972275	19.5828364857407	383.48748482725716	543503981.8462187	23657.158620811366	23956.143364976087	1.100596	17.176371	0.07094955000000001	0.0363377	0.0360231653	0.0841165733	0.1168870265	0.0236980586	0.0338237741	0.0096559491	-0.0376702041	0.0435953145	-0.0084111566	0.0495430151	0.1406085943	-0.19733656440000005	-0.0315584957	0.1542948921	-0.0947769368	0.1678090581	-0.0709319633	-0.0510297828	0.12053842640000001	-0.0249638585	0.08434311900000001	0.0090884184	-0.0055464099	-0.039116916	-0.0765895251	-0.050646029599999996	0.0303247756	0.056060098499999995	0.044735997199999995	0.0672292587	0.0186290447	0.022871971600000002	0.08743532789999997	-0.0076215349	-0.08505823529999999	0.1033741383	-0.0811059157	-0.10039940060000001	0.045707253499999996	-0.00010632569999999999	-0.0295223671	-0.2405809615	-0.0133669971	-0.1323059037	-0.0504555559	-0.0258016056	0.1341938795	0.039313157200000004	0.24421496550000002	-0.043425506600000004	-0.0687076257	0.0584053434	0.0611682743	-0.1092781938	-0.1556028398	-0.0218094185	0.1887156312	-0.005105531	-0.055906247400000005	-0.181464265	0.022363067900000002	0.10151834470000001	-0.025862078599999998	0.0801723756	0.0491466443	0.0037442884000000003	-0.0539176092	-0.0996538666	0.013288078500000002	-0.0804540729	-0.0645850795	0.062097678499999996	-0.003961735300000001	-0.005162224799999999	0.0177983756	-0.0681488692	0.0158103879	-0.0028829394	-0.10292052	-0.0760154659	-0.1230103767	-0.0662807044	-0.0156326978	-0.0167598678	-0.15780717689999998	-0.08016703139999999	0.1438676907	0.1765915261	0.0204004242	-0.098222735	-0.052207983300000003	0.11697531929999999	-0.2750950539	-0.0174450447	-0.0692594631	-0.0243008444	0.0695877851	0.1366386408	-0.0043934226	-0.12277786800000001	0.0131578799	0.01183	-0.002310399999999999	0.00013994890000000002	5.3379481599999945e-06	-0.0889142	0.008927299999999999	7.969668528999999e-05	0.00790573496164	-0.13028399999999998	-0.004242999999999969	0.016973920655999994	1.8003048999999733e-05	0.00141784	0.00041489	1.721337121e-07	2.0102702656e-06	-0.00112547	-0.0005001799999999999	1.2666827209e-06	2.501800323999999e-07	0.000661013	-0.000194307	4.3693818616899994e-07	3.7755210249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24449.025812008804	38.095665393320814	1451.279721759861	597754863.1562728	38709.51497549381	199.36284363945012	1498426549.6379795	39745.543424007854	23357.8926111666	44.720758194322116	1999.9462134750288	545591147.2347912	23702.896965596763	24304.05494810895	1.044795	16.305519	0.08485819999999998	0.05151759999999999	0.030479066099999997	0.051619796399999994	0.1472389118	0.12404284939999999	0.0904931559	0.0081780865	-0.0531021011	-0.0149553749	-0.0636765226	0.035030892	0.013259916799999999	-0.2917975977	0.0519727889	0.3448791963	-0.0221292705	-0.0686364422	-0.09239361759999999	-0.0197324818	0.11758710259999999	-0.0718989254	0.0735967146	-0.0053399737	0.1328970742	-0.0651357069	0.0663009817	-0.1142280983	0.0622612208	0.06475320009999999	0.0003008088	-0.0289628314	0.0105967915	0.0074560768	-0.12511121220000002	0.040262782999999996	0.13577830529999999	-0.0154380175	-0.1312732014	0.059783033099999994	-0.1051485604	0.0441834064	0.11544483380000001	0.001809037	-0.0181341209	0.0028161378	-0.0688803834	-0.11415477980000001	0.1356124472	-0.1459726519	-0.0319138987	-0.0404877444	-0.0070033147999999995	-0.0870916723	-0.1021242158	0.2257965292	0.04411607099999999	0.06515644820000001	0.3508149149	0.0649869458	-0.0159604254	0.0651913195	0.0558908843	0.0998088865	-0.0456546366	0.0814140756	0.0838202508	-0.1007421466	0.0948826891	-0.0561458896	0.0872136564	-0.1051591332	0.0325206688	0.0355704856	-0.056197803899999996	0.0140729264	0.0663151046	0.0940976285	-0.0808107549	-0.056290106900000005	0.1705378322	-0.1022213955	0.0012529945	0.1783579626	0.065365745	-0.0012347099000000002	0.097403006	-0.0184618307	0.0285643868	0.031382261099999996	-0.11050079880000001	-0.1221974016	-0.0432694169	-0.0839575625	-0.001562415	0.0274938317	0.07161703929999999	-0.058250691500000014	-0.22314779269999999	-0.0680534032	-0.0073196059	-0.12222097380000001	0.0218552877	0.012981500000000005	0.0011515000000000052	0.00016851934225000013	1.3259522500000113e-06	-0.0696751	0.0192391	0.0003701429688099998	0.00485461956001	-0.135656	-0.005372000000000016	0.018402550336	2.885838400000017e-05	0.00228909	0.0008712500000000001	7.590765625000002e-07	5.2399330281e-06	-0.00112547	0.0	1.2666827209e-06	0.0	0.000971675	0.000310662	9.44152305625e-07	9.651087824399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24424.990722135644	-24.03508987315945	577.685545210852	596580171.7764122	38783.29578788325	73.78081238944287	1504144032.1704428	5443.608276846167	23316.626590279408	-41.26602088718937	1702.884479861949	543665075.5505247	23660.128689170742	24114.593645394325	1.0281790000000002	16.046199999999995	0.07199695	0.040818699999999986	0.0167913781	0.0679123278	0.151010884	0.059838509299999995	0.034540592	0.0149395843	-0.0835234901	-0.0346338454	-0.13249998699999999	0.0533122629	-0.0602011737	-0.2045215755	0.014010459	0.12166206339999999	-0.0202967628	-0.1423104355	-0.0276712425	0.026593979	0.0709756232	-0.2261939372	0.1400476578	-0.0700392891	0.0756584559	0.11077875710000001	-0.0341607657	0.0224785938	-0.034043364900000005	-0.0630586437	0.1089530509	0.108271185	-0.0410370122	0.0999906123	-0.10744785289999999	0.0433087052	-0.0206382091	0.011143115600000001	-0.046175113200000006	0.0705100245	-0.1286359665	-0.14460625119999998	0.0710211066	0.0337078123	-0.0259405538	-0.19898842120000002	-0.158990695	-0.1404781833	-0.028549923199999997	-2.40308e-05	0.006216677800000001	0.004601041	0.0993242992	0.20253173800000002	0.10471864189999999	0.0493721821	-0.1395740251	0.0210791319	0.1446142929	-0.0266729829	-0.013038953700000001	0.1420933465	0.0049638315999999995	0.0406993442	-0.214675185	0.1218372745	0.06274011110000001	-0.1665109489	-0.0796739655	-0.0098578807	-0.013148076100000001	0.0161111225	-0.1500687728	-0.0392866095	0.0307249258	0.1382709091	0.0153986323	-0.0062530743000000005	-0.1422824467	0.0352287868	-0.006436910200000001	-0.1087033683	0.0483092392	0.1064320154	-0.1577505223	-0.002062272	0.1602583748	-0.11139988529999999	0.045161272	0.1069693706	-0.11458262970000001	-0.025347534900000003	0.0598820613	-0.0028945318	-0.0047781965	-0.029094006699999998	-0.10458531900000001	0.2200614237	0.014070542	0.13577136480000002	-0.0102416434	-0.12138720970000001	0.0304413259	0.0186933	0.0057117999999999934	0.00034943946489000003	3.2624659239999936e-05	-0.0366042	0.033070900000000014	0.0010936844268100005	0.0013398674576399995	-0.137729	-0.0020729999999999915	0.018969277441	4.297328999999965e-06	0.00215599	-0.00013310000000000017	1.7715610000000042e-08	4.6482928801e-06	-0.00156122	-0.00043575000000000016	2.4374078884000003e-06	1.8987806250000012e-07	0.00102565	5.3974999999999936e-05	1.0519579224999998e-06	2.913300624999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
